Order ID-1,Order Date,Customer Name,City,Country,Region,Segment,Ship Date,Ship Mode,State,Order ID,Product Name,Discount,Sales,Profit,Quantity,Category,Sub-Category
AZ-2014-8880439,4/25/2014,Gail Thompson,Trappes,France,Central,Consumer,4/28/2014,Economy Plus,Ile-de-France,AZ-2014-8880439,"Enermax Memo Slips, Premium",0,63,1,4,Office Supplies,Paper
AZ-2014-6878748,4/25/2014,Mark Briggs,Marbella,Spain,South,Consumer,4/28/2014,Priority,Andalusía,AZ-2014-6878748,"Elite Trimmer, Easy Grip",0,130,61,3,Office Supplies,Supplies
BN-2014-1489324,4/25/2014,Larry Klaus,Dublin,Ireland,North,Corporate,4/29/2014,Economy,Dublin,BN-2014-1489324,"Stanley Markers, Blue",0.5,78,-64,7,Office Supplies,Art
BN-2014-1489324,4/25/2014,Larry Klaus,Dublin,Ireland,North,Corporate,4/29/2014,Economy,Dublin,BN-2014-1489324,"Rogers Lockers, Wire Frame",0.5,632,-316,6,Office Supplies,Storage
AZ-2014-6301419,4/26/2014,Jasmine Hanson,Marseille,France,Central,Consumer,4/30/2014,Economy,Provence-Alpes-Côte d'Azur,AZ-2014-6301419,"Ikea Stackable Bookrack, Mobile",0.1,450,190,4,Furniture,Bookcases
AZ-2014-6301419,4/26/2014,Jasmine Hanson,Marseille,France,Central,Consumer,4/30/2014,Economy,Provence-Alpes-Côte d'Azur,AZ-2014-6301419,"Ibico Index Tab, Clear",0,62,11,7,Office Supplies,Binders
AZ-2014-6301419,4/26/2014,Jasmine Hanson,Marseille,France,Central,Consumer,4/30/2014,Economy,Provence-Alpes-Côte d'Azur,AZ-2014-6301419,"Avery Removable Labels, Adjustable",0,17,8,2,Office Supplies,Labels
AZ-2014-8480616,4/26/2014,Patricia Smith,Antwerp,Belgium,Central,Corporate,5/1/2014,Economy,Antwerp,AZ-2014-8480616,"Eldon Light Bulb, Duo Pack",0,25,10,1,Furniture,Furnishings
AZ-2014-2733980,4/26/2014,Maya O'Sullivan,Halifax,United Kingdom,North,Corporate,5/1/2014,Economy,England,AZ-2014-2733980,"Advantus Thumb Tacks, 12 Pack",0,78,3,6,Office Supplies,Fasteners
AZ-2014-2733980,4/26/2014,Maya O'Sullivan,Halifax,United Kingdom,North,Corporate,5/1/2014,Economy,England,AZ-2014-2733980,"SanDisk Message Books, Recycled",0,47,21,2,Office Supplies,Paper
AZ-2014-8480616,4/26/2014,Patricia Smith,Antwerp,Belgium,Central,Corporate,5/1/2014,Economy,Antwerp,AZ-2014-8480616,"Enermax Mouse, USB",0,122,15,3,Technology,Accessories
AZ-2014-2733980,4/26/2014,Maya O'Sullivan,Halifax,United Kingdom,North,Corporate,5/1/2014,Economy,England,AZ-2014-2733980,"Sharp Personal Copier, High-Speed",0,473,194,4,Technology,Copiers
BN-2014-9778057,4/26/2014,Jay Johnson,Niort,France,Central,Consumer,5/2/2014,Economy,Aquitaine-Limousin-Poitou-Charentes,BN-2014-9778057,"Office Star Swivel Stool, Adjustable",0.1,476,0,3,Furniture,Chairs
BN-2014-9778057,4/26/2014,Jay Johnson,Niort,France,Central,Consumer,5/2/2014,Economy,Aquitaine-Limousin-Poitou-Charentes,BN-2014-9778057,"Ibico Binding Machine, Economy",0,257,23,5,Office Supplies,Binders
AZ-2014-7453944,4/26/2014,David To,Vienna,Austria,Central,Home Office,5/2/2014,Economy,Vienna,AZ-2014-7453944,"BIC Highlighters, Water Color",0,44,8,2,Office Supplies,Art
AZ-2014-1007120,4/28/2014,Robert Quick,Sesto San Giovanni,Italy,South,Consumer,5/3/2014,Economy,Lombardy,AZ-2014-1007120,"Dania Classic Bookcase, Traditional",0,1232,530,3,Furniture,Bookcases
AZ-2014-1007120,4/28/2014,Robert Quick,Sesto San Giovanni,Italy,South,Consumer,5/3/2014,Economy,Lombardy,AZ-2014-1007120,"Deflect-O Frame, Black",0,990,436,9,Furniture,Furnishings
BN-2014-4920125,4/28/2014,Angus Fryar,Maastricht,Netherlands,Central,Consumer,5/3/2014,Economy,Limburg,BN-2014-4920125,"Epson Calculator, Wireless",0.5,46,0,2,Technology,Machines
AZ-2014-3159501,4/29/2014,Jade Howe,Elx,Spain,South,Corporate,4/29/2014,Immediate,Valenciana,AZ-2014-3159501,"Rubbermaid Clock, Durable",0,94,34,2,Furniture,Furnishings
AZ-2014-5426715,4/30/2014,Kelly Long,Barcelona,Spain,South,Corporate,5/2/2014,Economy Plus,Catalonia,AZ-2014-5426715,"Enermax Message Books, Multicolor",0,120,6,5,Office Supplies,Paper
BN-2014-1655185,4/30/2014,Amber Adams,Lisbon,Portugal,South,Corporate,5/4/2014,Economy,Lisboa,BN-2014-1655185,"Ibico Binder, Recycled",0.5,40,-33,5,Office Supplies,Binders
AZ-2014-8489186,4/30/2014,Kerry Dorsey,Bagnolet,France,Central,Consumer,5/5/2014,Economy,Ile-de-France,AZ-2014-8489186,"Novimex Steel Folding Chair, Red",0.1,148,54,2,Furniture,Chairs
AZ-2014-7725232,4/30/2014,Zona Meyer,Nuremberg,Germany,Central,Corporate,5/5/2014,Economy,Bavaria,AZ-2014-7725232,"Stanley Sketch Pad, Water Color",0,571,108,12,Office Supplies,Art
AZ-2014-7725232,4/30/2014,Zona Meyer,Nuremberg,Germany,Central,Corporate,5/5/2014,Economy,Bavaria,AZ-2014-7725232,"Cardinal Binding Machine, Economy",0,398,111,8,Office Supplies,Binders
AZ-2014-7725232,4/30/2014,Zona Meyer,Nuremberg,Germany,Central,Corporate,5/5/2014,Economy,Bavaria,AZ-2014-7725232,"Acme Box Cutter, Easy Grip",0,79,39,2,Office Supplies,Supplies
BN-2014-6460657,4/30/2014,Lori Miller,Stockholm,Sweden,North,Consumer,5/6/2014,Economy,Stockholm,BN-2014-6460657,"Boston Canvas, Easy-Erase",0.5,27,-15,1,Office Supplies,Art
BN-2014-6460657,4/30/2014,Lori Miller,Stockholm,Sweden,North,Consumer,5/6/2014,Economy,Stockholm,BN-2014-6460657,"Fellowes Trays, Blue",0.5,143,-124,5,Office Supplies,Storage
BN-2014-6460657,4/30/2014,Lori Miller,Stockholm,Sweden,North,Consumer,5/6/2014,Economy,Stockholm,BN-2014-6460657,"Smead Folders, Single Width",0.5,44,-17,5,Office Supplies,Storage
BN-2014-6460657,4/30/2014,Lori Miller,Stockholm,Sweden,North,Consumer,5/6/2014,Economy,Stockholm,BN-2014-6460657,"Elite Scissors, High Speed",0.5,45,-2,4,Office Supplies,Supplies
AZ-2014-3540181,5/1/2014,Rory Jess,Les Lilas,France,Central,Home Office,5/3/2014,Economy Plus,Ile-de-France,AZ-2014-3540181,"Rubbermaid Stacking Tray, Erganomic",0,71,23,3,Furniture,Furnishings
AZ-2014-1568727,5/1/2014,Lauren Hobbs,Nice,France,Central,Consumer,5/3/2014,Priority,Provence-Alpes-Côte d'Azur,AZ-2014-1568727,"Smead Shelving, Industrial",0.1,89,14,2,Office Supplies,Storage
AZ-2014-3540181,5/1/2014,Rory Jess,Les Lilas,France,Central,Home Office,5/3/2014,Economy Plus,Ile-de-France,AZ-2014-3540181,"Wilson Jones Hole Reinforcements, Clear",0,16,2,4,Office Supplies,Binders
AZ-2014-4295830,5/1/2014,Brandon Preston,Langenhagen,Germany,Central,Consumer,5/4/2014,Priority,Lower Saxony,AZ-2014-4295830,"Office Star Rocking Chair, Black",0.1,374,42,3,Furniture,Chairs
AZ-2014-6158544,5/2/2014,Taj Knetes,Limay,France,Central,Consumer,5/3/2014,Priority,Ile-de-France,AZ-2014-6158544,"Boston Highlighters, Fluorescent",0,40,10,2,Office Supplies,Art
BN-2014-2570912,5/2/2014,Sam French,Libourne,France,Central,Consumer,5/3/2014,Priority,Aquitaine-Limousin-Poitou-Charentes,BN-2014-2570912,"Smead Lockers, Wire Frame",0.1,355,-4,2,Office Supplies,Storage
AZ-2014-2583309,5/2/2014,Eden Kern,Wasquehal,France,Central,Consumer,5/5/2014,Economy Plus,Nord-Pas-de-Calais-Picardie,AZ-2014-2583309,"Rogers Folders, Wire Frame",0.1,54,1,2,Office Supplies,Storage
AZ-2014-9676120,5/2/2014,Charli Rose,Manchester,United Kingdom,North,Consumer,5/5/2014,Priority,England,AZ-2014-9676120,"Binney & Smith Canvas, Easy-Erase",0,155,26,3,Office Supplies,Art
BN-2014-1507316,5/2/2014,George Dawson,Milan,Italy,South,Home Office,5/5/2014,Economy Plus,Lombardy,BN-2014-1507316,"Rogers Shelving, Wire Frame",0.4,37,-6,1,Office Supplies,Storage
BN-2014-1507316,5/2/2014,George Dawson,Milan,Italy,South,Home Office,5/5/2014,Economy Plus,Lombardy,BN-2014-1507316,"Memorex Mouse, Bluetooth",0,28,1,1,Technology,Accessories
BN-2014-5698928,5/2/2014,Charlie Horrocks,Tilburg,Netherlands,Central,Consumer,5/6/2014,Economy,North Brabant,BN-2014-5698928,"Enermax Computer Printout Paper, 8.5 x 11",0.5,82,-39,5,Office Supplies,Paper
AZ-2014-5299088,5/2/2014,Dylan Disney,Agrigento,Italy,South,Home Office,5/6/2014,Economy Plus,Sicily,AZ-2014-5299088,"Eaton Parchment Paper, 8.5 x 11",0,53,11,3,Office Supplies,Paper
BN-2014-5698928,5/2/2014,Charlie Horrocks,Tilburg,Netherlands,Central,Consumer,5/6/2014,Economy,North Brabant,BN-2014-5698928,"Motorola Signal Booster, Full Size",0.5,72,-49,1,Technology,Phones
AZ-2014-5958487,5/2/2014,Felicia Cooley,Poole,United Kingdom,North,Consumer,5/8/2014,Economy,England,AZ-2014-5958487,"BIC Markers, Blue",0,106,2,4,Office Supplies,Art
BN-2014-8459769,5/3/2014,Kerry Dorsey,Stockholm,Sweden,North,Consumer,5/3/2014,Immediate,Stockholm,BN-2014-8459769,"Hewlett Copy Machine, Color",0.5,133,-42,1,Technology,Copiers
AZ-2014-8562932,5/3/2014,Abby Mei,Lucca,Italy,South,Corporate,5/5/2014,Economy Plus,Tuscany,AZ-2014-8562932,"Stanley Highlighters, Blue",0,103,21,7,Office Supplies,Art
AZ-2014-7679425,5/3/2014,Francesca Bowen,Amiens,France,Central,Consumer,5/8/2014,Economy,Nord-Pas-de-Calais-Picardie,AZ-2014-7679425,"Sanford Sketch Pad, Water Color",0,341,160,7,Office Supplies,Art
AZ-2014-7679425,5/3/2014,Francesca Bowen,Amiens,France,Central,Consumer,5/8/2014,Economy,Nord-Pas-de-Calais-Picardie,AZ-2014-7679425,"Fellowes Lockers, Single Width",0.1,560,44,3,Office Supplies,Storage
AZ-2014-7679425,5/3/2014,Francesca Bowen,Amiens,France,Central,Consumer,5/8/2014,Economy,Nord-Pas-de-Calais-Picardie,AZ-2014-7679425,"Stiletto Letter Opener, Easy Grip",0,57,27,2,Office Supplies,Supplies
AZ-2014-4524252,5/3/2014,Juanita Smalls,Nottingham,United Kingdom,North,Home Office,5/9/2014,Economy,England,AZ-2014-4524252,"Smead Lockers, Wire Frame",0,987,89,5,Office Supplies,Storage
AZ-2014-1769606,5/5/2014,Gracie Powell,Saint-Pol-sur-Mer,France,Central,Consumer,5/9/2014,Economy Plus,Nord-Pas-de-Calais-Picardie,AZ-2014-1769606,"Stanley Pencil Sharpener, Water Color",0,28,1,1,Office Supplies,Art
AZ-2014-1769606,5/5/2014,Gracie Powell,Saint-Pol-sur-Mer,France,Central,Consumer,5/9/2014,Economy Plus,Nord-Pas-de-Calais-Picardie,AZ-2014-1769606,"Accos Rubber Bands, Assorted Sizes",0,71,16,5,Office Supplies,Fasteners
AZ-2014-6407661,5/6/2014,Joshua Romero,Berlin,Germany,Central,Consumer,5/11/2014,Economy,Berlin,AZ-2014-6407661,"Advantus Clamps, Assorted Sizes",0.1,75,2,5,Office Supplies,Fasteners
AZ-2014-3040435,5/7/2014,Elijah Sodeman,Velletri,Italy,South,Consumer,5/7/2014,Immediate,Lazio,AZ-2014-3040435,"Acco Binder Covers, Clear",0,89,38,7,Office Supplies,Binders
AZ-2014-3040435,5/7/2014,Elijah Sodeman,Velletri,Italy,South,Consumer,5/7/2014,Immediate,Lazio,AZ-2014-3040435,"Ibico Index Tab, Economy",0,42,14,4,Office Supplies,Binders
AZ-2014-3040435,5/7/2014,Elijah Sodeman,Velletri,Italy,South,Consumer,5/7/2014,Immediate,Lazio,AZ-2014-3040435,"Kraft Interoffice Envelope, Set of 50",0,188,41,4,Office Supplies,Envelopes
AZ-2014-3040435,5/7/2014,Elijah Sodeman,Velletri,Italy,South,Consumer,5/7/2014,Immediate,Lazio,AZ-2014-3040435,"Eldon Lockers, Industrial",0.4,595,89,5,Office Supplies,Storage
AZ-2014-3040435,5/7/2014,Elijah Sodeman,Velletri,Italy,South,Consumer,5/7/2014,Immediate,Lazio,AZ-2014-3040435,"Rogers Shelving, Industrial",0.4,38,-6,1,Office Supplies,Storage
AZ-2014-1861968,5/7/2014,Mark Westfall,Pau,France,Central,Consumer,5/11/2014,Economy,Aquitaine-Limousin-Poitou-Charentes,AZ-2014-1861968,"KitchenAid Toaster, Silver",0.1,232,85,3,Office Supplies,Appliances
AZ-2014-1861968,5/7/2014,Mark Westfall,Pau,France,Central,Consumer,5/11/2014,Economy,Aquitaine-Limousin-Poitou-Charentes,AZ-2014-1861968,"Eldon Shelving, Single Width",0.1,174,-19,4,Office Supplies,Storage
AZ-2014-6630320,5/7/2014,Isabella Cleary,Poole,United Kingdom,North,Home Office,5/12/2014,Economy Plus,England,AZ-2014-6630320,"Elite Ruler, Easy Grip",0,15,1,1,Office Supplies,Supplies
AZ-2014-2291964,5/8/2014,Aaron Cunningham,Berlin,Germany,Central,Consumer,5/10/2014,Priority,Berlin,AZ-2014-2291964,"Avery Hole Reinforcements, Clear",0.1,10,0,3,Office Supplies,Binders
AZ-2014-2291964,5/8/2014,Aaron Cunningham,Berlin,Germany,Central,Consumer,5/10/2014,Priority,Berlin,AZ-2014-2291964,"Ibico Index Tab, Economy",0.1,28,7,3,Office Supplies,Binders
AZ-2014-2291964,5/8/2014,Aaron Cunningham,Berlin,Germany,Central,Consumer,5/10/2014,Priority,Berlin,AZ-2014-2291964,"OIC Paper Clips, Bulk Pack",0.1,39,17,3,Office Supplies,Fasteners
AZ-2014-2291964,5/8/2014,Aaron Cunningham,Berlin,Germany,Central,Consumer,5/10/2014,Priority,Berlin,AZ-2014-2291964,"Tenex File Cart, Industrial",0.2,322,-4,3,Office Supplies,Storage
AZ-2014-2291964,5/8/2014,Aaron Cunningham,Berlin,Germany,Central,Consumer,5/10/2014,Priority,Berlin,AZ-2014-2291964,"Sharp Fax and Copier, High-Speed",0.1,150,3,1,Technology,Copiers
AZ-2014-462189,5/8/2014,Jean Crowley,Madrid,Spain,South,Corporate,5/10/2014,Economy Plus,Madrid,AZ-2014-462189,"Konica Inkjet, Wireless",0.1,846,56,3,Technology,Machines
AZ-2014-8951189,5/8/2014,Imogen Steele,Andria,Italy,South,Corporate,5/11/2014,Priority,Apulia,AZ-2014-8951189,"Accos Thumb Tacks, 12 Pack",0,26,9,2,Office Supplies,Fasteners
AZ-2014-5567456,5/8/2014,Max Ronald,Koblenz,Germany,Central,Corporate,5/12/2014,Economy,Rhineland-Palatinate,AZ-2014-5567456,"Ibico Binding Machine, Durable",0,159,73,3,Office Supplies,Binders
AZ-2014-5567456,5/8/2014,Max Ronald,Koblenz,Germany,Central,Corporate,5/12/2014,Economy,Rhineland-Palatinate,AZ-2014-5567456,"Kleencut Shears, High Speed",0,187,80,4,Office Supplies,Supplies
AZ-2014-5567456,5/8/2014,Max Ronald,Koblenz,Germany,Central,Corporate,5/12/2014,Economy,Rhineland-Palatinate,AZ-2014-5567456,"Canon Fax and Copier, Laser",0,191,90,1,Technology,Copiers
AZ-2014-1556718,5/8/2014,Jay Johnson,Crawley,United Kingdom,North,Consumer,5/13/2014,Economy Plus,England,AZ-2014-1556718,"HP Wireless Fax, Digital",0,2519,1033,7,Technology,Copiers
AZ-2014-9904920,5/8/2014,Phoebe Moore,Meyzieu,France,Central,Corporate,5/15/2014,Economy,Auvergne-Rhône-Alpes,AZ-2014-9904920,"HP Personal Copier, Color",0.15,321,26,3,Technology,Copiers
BN-2014-3985726,5/9/2014,Laura Elizabeth,Amsterdam,Netherlands,Central,Consumer,5/12/2014,Priority,North Holland,BN-2014-3985726,"Hon Rocking Chair, Set of Two",0.5,133,-56,2,Furniture,Chairs
AZ-2014-8467172,5/9/2014,Harry Josephson,Middlesbrough,United Kingdom,North,Consumer,5/12/2014,Priority,England,AZ-2014-8467172,"Sauder Corner Shelving, Pine",0,595,119,4,Furniture,Bookcases
BN-2014-3985726,5/9/2014,Laura Elizabeth,Amsterdam,Netherlands,Central,Consumer,5/12/2014,Priority,North Holland,BN-2014-3985726,"Binney & Smith Pencil Sharpener, Fluorescent",0.5,40,-37,3,Office Supplies,Art
BN-2014-3985726,5/9/2014,Laura Elizabeth,Amsterdam,Netherlands,Central,Consumer,5/12/2014,Priority,North Holland,BN-2014-3985726,"Novimex Round Labels, 5000 Label Set",0.5,7,0,2,Office Supplies,Labels
AZ-2014-8467172,5/9/2014,Harry Josephson,Middlesbrough,United Kingdom,North,Consumer,5/12/2014,Priority,England,AZ-2014-8467172,"Acco 3-Hole Punch, Economy",0,151,29,5,Office Supplies,Binders
AZ-2014-8467172,5/9/2014,Harry Josephson,Middlesbrough,United Kingdom,North,Consumer,5/12/2014,Priority,England,AZ-2014-8467172,"Cardinal 3-Hole Punch, Recycled",0,58,17,2,Office Supplies,Binders
AZ-2014-8899652,5/9/2014,Tina Brantley,Rouen,France,Central,Home Office,5/13/2014,Economy,Normandy,AZ-2014-8899652,"Wilson Jones Index Tab, Clear",0,24,2,4,Office Supplies,Binders
AZ-2014-5901455,5/9/2014,Georgina Fuller,London,United Kingdom,North,Consumer,5/13/2014,Economy,England,AZ-2014-5901455,"BIC Highlighters, Blue",0.1,51,17,3,Office Supplies,Art
AZ-2014-756508,5/9/2014,Keith Martinez,Pisa,Italy,South,Consumer,5/13/2014,Economy,Tuscany,AZ-2014-756508,"Avery Binder Covers, Durable",0,88,11,7,Office Supplies,Binders
AZ-2014-756508,5/9/2014,Keith Martinez,Pisa,Italy,South,Consumer,5/13/2014,Economy,Tuscany,AZ-2014-756508,"Harbour Creations File Folder Labels, Laser Printer Compatible",0,79,24,9,Office Supplies,Labels
AZ-2014-5901455,5/9/2014,Georgina Fuller,London,United Kingdom,North,Consumer,5/13/2014,Economy,England,AZ-2014-5901455,"SanDisk Flash Drive, Bluetooth",0.1,71,28,2,Technology,Accessories
BN-2014-2450854,5/9/2014,Tahlia Coughlan,Stockholm,Sweden,North,Corporate,5/14/2014,Economy,Stockholm,BN-2014-2450854,"Ames Mailers, Recycled",0.5,69,-67,4,Office Supplies,Envelopes
BN-2014-2450854,5/9/2014,Tahlia Coughlan,Stockholm,Sweden,North,Corporate,5/14/2014,Economy,Stockholm,BN-2014-2450854,"Green Bar Memo Slips, Premium",0.5,59,-46,7,Office Supplies,Paper
AZ-2014-6041399,5/9/2014,Lloyd Barnes,Bologna,Italy,South,Corporate,5/15/2014,Economy,Emilia-Romagna,AZ-2014-6041399,"Novimex File Folder Labels, 5000 Label Set",0,9,3,1,Office Supplies,Labels
AZ-2014-2367501,5/10/2014,Toby Conway,Heidelberg,Germany,Central,Consumer,5/15/2014,Economy Plus,Baden-Württemberg,AZ-2014-2367501,"Acme Scissors, Serrated",0,177,11,8,Office Supplies,Supplies
AZ-2014-1948946,5/10/2014,Kayleigh Summers,Boulogne-Billancourt,France,Central,Consumer,5/15/2014,Economy,Ile-de-France,AZ-2014-1948946,"Fiskars Box Cutter, Serrated",0,97,31,3,Office Supplies,Supplies
BN-2014-7160254,5/10/2014,Eric Anderson,Copenhagen,Denmark,North,Home Office,5/15/2014,Economy,Hovedstaden,BN-2014-7160254,"Tenex Shelving, Industrial",0.5,110,-68,4,Office Supplies,Storage
AZ-2014-5084567,5/10/2014,Zachary Disher,Peterborough,United Kingdom,North,Consumer,5/16/2014,Economy,England,AZ-2014-5084567,"Stockwell Clamps, Bulk Pack",0,19,4,1,Office Supplies,Fasteners
AZ-2014-5084567,5/10/2014,Zachary Disher,Peterborough,United Kingdom,North,Consumer,5/16/2014,Economy,England,AZ-2014-5084567,"Belkin Flash Drive, Programmable",0,130,13,3,Technology,Accessories
AZ-2014-4414949,5/12/2014,Jeffrey Laird,Hagen,Germany,Central,Corporate,5/15/2014,Economy Plus,North Rhine-Westphalia,AZ-2014-4414949,"Avery Binder Covers, Clear",0,21,5,2,Office Supplies,Binders
AZ-2014-4414949,5/12/2014,Jeffrey Laird,Hagen,Germany,Central,Corporate,5/15/2014,Economy Plus,North Rhine-Westphalia,AZ-2014-4414949,"Fiskars Scissors, High Speed",0,93,44,4,Office Supplies,Supplies
BN-2014-7390420,5/12/2014,Paige Hopley,Toulouse,France,Central,Consumer,5/17/2014,Economy,Languedoc-Roussillon-Midi-Pyrénées,BN-2014-7390420,"Enermax Memory Card, Erganomic",0.5,168,-10,3,Technology,Accessories
BN-2014-8871614,5/13/2014,Ben Hogben,Tallaght,Ireland,North,Corporate,5/16/2014,Priority,Dublin,BN-2014-8871614,"Boston Markers, Blue",0.5,40,-7,3,Office Supplies,Art
BN-2014-8871614,5/13/2014,Ben Hogben,Tallaght,Ireland,North,Corporate,5/16/2014,Priority,Dublin,BN-2014-8871614,"Green Bar Memo Slips, Recycled",0.5,34,-22,4,Office Supplies,Paper
AZ-2014-1474181,5/14/2014,Ethan Barrett,London,United Kingdom,North,Consumer,5/16/2014,Economy Plus,England,AZ-2014-1474181,"Binney & Smith Canvas, Fluorescent",0.1,142,14,3,Office Supplies,Art
AZ-2014-1474181,5/14/2014,Ethan Barrett,London,United Kingdom,North,Consumer,5/16/2014,Economy Plus,England,AZ-2014-1474181,"Sanford Markers, Easy-Erase",0.1,64,-6,3,Office Supplies,Art
AZ-2014-1474181,5/14/2014,Ethan Barrett,London,United Kingdom,North,Consumer,5/16/2014,Economy Plus,England,AZ-2014-1474181,"Avery Binder Covers, Durable",0.1,45,1,4,Office Supplies,Binders
AZ-2014-1474181,5/14/2014,Ethan Barrett,London,United Kingdom,North,Consumer,5/16/2014,Economy Plus,England,AZ-2014-1474181,"Novimex Shipping Labels, Adjustable",0.1,56,5,7,Office Supplies,Labels
AZ-2014-1474181,5/14/2014,Ethan Barrett,London,United Kingdom,North,Consumer,5/16/2014,Economy Plus,England,AZ-2014-1474181,"Green Bar Computer Printout Paper, Recycled",0.1,53,-1,2,Office Supplies,Paper
AZ-2014-1474181,5/14/2014,Ethan Barrett,London,United Kingdom,North,Consumer,5/16/2014,Economy Plus,England,AZ-2014-1474181,"Green Bar Parchment Paper, Recycled",0.1,60,24,4,Office Supplies,Paper
BN-2014-3013563,5/15/2014,Chloe Miller,Toulouse,France,Central,Consumer,5/19/2014,Economy Plus,Languedoc-Roussillon-Midi-Pyrénées,BN-2014-3013563,"Ikea Floating Shelf Set, Traditional",0.6,204,-276,3,Furniture,Bookcases
BN-2014-3013563,5/15/2014,Chloe Miller,Toulouse,France,Central,Consumer,5/19/2014,Economy Plus,Languedoc-Roussillon-Midi-Pyrénées,BN-2014-3013563,"Ikea Library with Doors, Pine",0.6,729,-492,5,Furniture,Bookcases
BN-2014-3013563,5/15/2014,Chloe Miller,Toulouse,France,Central,Consumer,5/19/2014,Economy Plus,Languedoc-Roussillon-Midi-Pyrénées,BN-2014-3013563,"Advantus Push Pins, Bulk Pack",0.5,29,-24,4,Office Supplies,Fasteners
BN-2014-3013563,5/15/2014,Chloe Miller,Toulouse,France,Central,Consumer,5/19/2014,Economy Plus,Languedoc-Roussillon-Midi-Pyrénées,BN-2014-3013563,"Hon File Folder Labels, Laser Printer Compatible",0.5,17,-13,4,Office Supplies,Labels
AZ-2014-526283,5/15/2014,Angus Reading,Alessandria,Italy,South,Corporate,5/19/2014,Economy,Piedmont,AZ-2014-526283,"Stanley Canvas, Blue",0,148,24,3,Office Supplies,Art
AZ-2014-526283,5/15/2014,Angus Reading,Alessandria,Italy,South,Corporate,5/19/2014,Economy,Piedmont,AZ-2014-526283,"Panasonic Receipt Printer, Durable",0.4,73,5,1,Technology,Machines
AZ-2014-2981657,5/16/2014,Isabelle Vaughan,Bergen,Norway,North,Consumer,5/21/2014,Economy,Hordaland,AZ-2014-2981657,"Novimex Rocking Chair, Black",0,1032,124,8,Furniture,Chairs
AZ-2014-6031845,5/16/2014,Evie Morton,Oberhausen,Germany,Central,Consumer,5/21/2014,Economy,North Rhine-Westphalia,AZ-2014-6031845,"Hoover Refrigerator, Black",0.1,2366,552,5,Office Supplies,Appliances
AZ-2014-2981657,5/16/2014,Isabelle Vaughan,Bergen,Norway,North,Consumer,5/21/2014,Economy,Hordaland,AZ-2014-2981657,"Okidata Printer, White",0,1601,16,6,Technology,Machines
AZ-2014-1114768,5/19/2014,Mark Briggs,Avion,France,Central,Consumer,5/22/2014,Priority,Nord-Pas-de-Calais-Picardie,AZ-2014-1114768,"Stanley Highlighters, Fluorescent",0,32,12,2,Office Supplies,Art
AZ-2014-1114768,5/19/2014,Mark Briggs,Avion,France,Central,Consumer,5/22/2014,Priority,Nord-Pas-de-Calais-Picardie,AZ-2014-1114768,"Eldon File Cart, Single Width",0.1,230,20,2,Office Supplies,Storage
AZ-2014-1114768,5/19/2014,Mark Briggs,Avion,France,Central,Consumer,5/22/2014,Priority,Nord-Pas-de-Calais-Picardie,AZ-2014-1114768,"Fellowes File Cart, Industrial",0.1,744,25,6,Office Supplies,Storage
AZ-2014-9380952,5/19/2014,Liam Marshall,Oslo,Norway,North,Home Office,5/22/2014,Economy Plus,Oslo,AZ-2014-9380952,"Stanley Canvas, Easy-Erase",0,199,48,4,Office Supplies,Art
AZ-2014-9380952,5/19/2014,Liam Marshall,Oslo,Norway,North,Home Office,5/22/2014,Economy Plus,Oslo,AZ-2014-9380952,"Stanley Pencil Sharpener, Fluorescent",0,149,48,6,Office Supplies,Art
AZ-2014-9380952,5/19/2014,Liam Marshall,Oslo,Norway,North,Home Office,5/22/2014,Economy Plus,Oslo,AZ-2014-9380952,"Wilson Jones Binding Machine, Clear",0,436,131,9,Office Supplies,Binders
AZ-2014-6019807,5/20/2014,Dylan Dry,Levallois-Perret,France,Central,Consumer,5/21/2014,Priority,Ile-de-France,AZ-2014-6019807,"Novimex Executive Leather Armchair, Red",0.1,828,230,2,Furniture,Chairs
AZ-2014-6019807,5/20/2014,Dylan Dry,Levallois-Perret,France,Central,Consumer,5/21/2014,Priority,Ile-de-France,AZ-2014-6019807,"Enermax Parchment Paper, Multicolor",0,34,10,2,Office Supplies,Paper
AZ-2014-6019807,5/20/2014,Dylan Dry,Levallois-Perret,France,Central,Consumer,5/21/2014,Priority,Ile-de-France,AZ-2014-6019807,"Stiletto Box Cutter, High Speed",0,72,16,2,Office Supplies,Supplies
AZ-2014-6019807,5/20/2014,Dylan Dry,Levallois-Perret,France,Central,Consumer,5/21/2014,Priority,Ile-de-France,AZ-2014-6019807,"SanDisk Keyboard, Bluetooth",0,489,142,6,Technology,Accessories
AZ-2014-6019807,5/20/2014,Dylan Dry,Levallois-Perret,France,Central,Consumer,5/21/2014,Priority,Ile-de-France,AZ-2014-6019807,"Hewlett Ink, Laser",0.15,379,-13,3,Technology,Copiers
AZ-2014-2816978,5/20/2014,Oscar Clayton,Berlin,Germany,Central,Consumer,5/25/2014,Economy,Berlin,AZ-2014-2816978,"Smead Legal Exhibit Labels, Laser Printer Compatible",0.1,30,-1,3,Office Supplies,Labels
AZ-2014-8090546,5/21/2014,Charlie Brooks,Dijon,France,Central,Consumer,5/23/2014,Priority,Bourgogne-Franche-Comté,AZ-2014-8090546,"Harbour Creations Bag Chairs, Adjustable",0.1,173,69,3,Furniture,Chairs
